Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain
13056,41,1,219,29,Mustang Mach-E AWD California Route 1,2022,105.0,91.0,98.0,"","","",Auto,e-motor,258 kW electric motors (x2),"","258 kW electric motors (x2);
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,312,"","","",AWD
13060,41,1,219,29,Mustang Mach-E AWD Extended,2022,97.0,84.0,91.0,"","","",Auto,e-motor,258 kW electric motors (x2),"","258 kW electric motors (x2);
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,277,"","","",AWD
13057,41,1,219,29,Mustang Mach-E GT AWD,2022,90.0,77.0,84.0,"","","",Auto,e-motor,179  kW electric motors (X2),"","179  kW electric motors (X2);
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,270,"","","",AWD
13058,41,1,219,29,Mustang Mach-E GT Performance,2022,88.0,75.0,82.0,"","","",Auto,e-motor,179  kW electric motor,"","179  kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,260,"","","",AWD
13053,41,1,219,29,Mustang Mach-E RWD,2022,110.0,96.0,103.0,"","","",Auto,e-motor,198 kW electric motor,"","198 kW electric motor;
216 kWh battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,247,"","","",RWD
13055,41,1,219,29,Mustang Mach-E RWD California Route 1,2022,108.0,94.0,101.0,"","","",Auto,e-motor,216 kW electric motor,"","216 kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,314,"","","",RWD
13054,41,1,219,29,Mustang Mach-E RWD Extended,2022,104.0,90.0,97.0,"","","",Auto,e-motor,216 kW electric motor,"","216 kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated,303,"","","",RWD
12780,11,5,219,9,Transit Connect Van FFV,2022,18.0,20.0,19.0,24.0,27.0,25.0,Auto,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","",This vehicle is only available in certain states. See dealer for details.,FWD
12781,11,5,219,3,Transit Connect Wagon LWB FFV,2022,16.0,21.0,18.0,24.0,28.0,26.0,Auto,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","",This vehicle is only available in certain states. See dealer for details.,FWD
13043,11,5,219,9,Transit T150 Passenger Van 2WD FFV,2022,11.0,15.0,12.0,15.0,19.0,17.0,Auto,SI,3.5L,"",3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",RWD
13042,11,5,219,9,Transit T150 Passenger Van 4WD FFV,2022,11.0,14.0,12.0,14.0,18.0,16.0,Auto,SI,3.5L,"",3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",4WD
12852,35,1,213,25,Canyon 2WD,2022,"","","",20.0,30.0,23.0,Auto,CI,2.8L,4,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",RWD
12853,35,1,213,25,Canyon 4WD,2022,"","","",19.0,28.0,22.0,Auto,CI,2.8L,4,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",4WD
12915,35,1,213,25,Sierra 2WD,2022,"","","",23.0,30.0,26.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",RWD
12926,11,5,213,25,Sierra 2WD,2022,11.0,15.0,12.0,15.0,19.0,16.0,Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",RWD
12916,35,1,213,25,Sierra 4WD,2022,"","","",22.0,26.0,24.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",4WD
12927,11,5,213,25,Sierra 4WD,2022,11.0,13.0,12.0,14.0,18.0,16.0,Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",4WD
12917,35,1,213,25,Sierra 4WD - Mud Terrain Tires,2022,"","","",20.0,23.0,21.0,Auto,CI,3.0L,6,3.0L I6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",4WD
12998,11,5,213,25,Sierra 4WD - Mud Terrain Tires,2022,11.0,13.0,12.0,14.0,16.0,15.0,Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",4WD
12922,35,1,213,29,Yukon 2WD,2022,"","","",21.0,27.0,23.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated,"","","","",RWD
12921,35,1,213,29,Yukon 4WD,2022,"","","",20.0,26.0,22.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated,"","","","",4WD
12920,35,1,213,29,Yukon XL 2WD,2022,"","","",21.0,27.0,23.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated,"","","","",RWD
12919,35,1,213,29,Yukon XL 4WD,2022,"","","",20.0,26.0,22.0,Auto,CI,3.0L,6,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated,"","","","",4WD
12930,45,9,209,27,Accord,2022,"","","",48.0,47.0,47.0,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12929,45,9,209,27,Accord Sport/Touring,2022,"","","",44.0,41.0,43.0,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12886,45,9,209,29,CR-V AWD,2022,"","","",40.0,35.0,38.0,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12806,45,9,209,27,Insight,2022,"","","",55.0,49.0,52.0,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12807,45,9,209,27,Insight Touring,2022,"","","",51.0,45.0,48.0,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12808,45,9,351,27,Elantra Hybrid,2022,"","","",49.0,52.0,50.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12809,45,9,351,27,Elantra Hybrid Blue,2022,"","","",53.0,56.0,54.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12810,45,9,351,27,Ioniq,2022,"","","",54.0,57.0,55.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
13005,41,1,351,29,Ioniq 5 AWD (Long Range),2022,110.0,87.0,98.0,"","","",Auto,e-motor,74 kW and 165 kW electric motors,"","74 kW and 165 kW electric motors;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,256,"","","",AWD
13003,41,1,351,29,Ioniq 5 RWD,2022,127.0,94.0,110.0,"","","",Auto,e-motor,125 kW electric motor,"","125 kW electric motor;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,220,"","","",RWD
13004,41,1,351,29,Ioniq 5 RWD (Long Range),2022,132.0,98.0,114.0,"","","",Auto,e-motor,168 kW electric motor,"","168 kW electric motor;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,303,"","","",RWD
12811,45,9,351,27,Ioniq Blue,2022,"","","",58.0,60.0,59.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12833,57,9,351,27,Ioniq Plug-in Hybrid,2022,"","",119.0,52.0,51.0,52.0,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,620,Blended,"",FWD
12879,41,1,351,29,Kona Electric,2022,132.0,108.0,120.0,"","","",Auto,e-motor,150 kW electric motor,"","150 kW electric motor;
180 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,258,"","","",FWD
13061,9,1,351,29,Nexo,2022,59.0,54.0,57.0,"","","",Auto,FC,120 kW electric motor,"","120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated,"","","","",FWD
13062,9,1,351,29,Nexo Blue,2022,65.0,58.0,61.0,"","","",Auto,FC,120 kW electric motor,"","120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated,"","","","",FWD
12812,45,9,351,27,Santa Fe Hybrid,2022,"","","",33.0,30.0,32.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12813,45,9,351,27,Santa Fe Hybrid Blue,2022,"","","",36.0,31.0,34.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12834,57,9,351,27,Santa Fe Plug-in Hybrid,2022,"","",76.0,33.0,32.0,33.0,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,440,Blended,"",AWD
12814,45,9,351,27,Sonata Hybrid,2022,"","","",45.0,51.0,47.0,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12815,45,9,351,27,Sonata Hybrid Blue,2022,"","","",50.0,54.0,52.0,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12816,45,9,351,27,Tucson Hybrid,2022,"","","",37.0,36.0,37.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12817,45,9,351,27,Tucson Hybrid Blue,2022,"","","",38.0,38.0,38.0,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12888,57,9,351,29,Tucson Plug-in Hybrid,2022,"","",80.0,35.0,35.0,35.0,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Hyundai,http://www.hyundaiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,33,420,Blended,"",AWD
12843,45,1,385,29,E-PACE MHEV,2022,"","","",21.0,26.0,23.0,Auto,SI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",AWD
13027,45,1,385,29,F-PACE P340 MHEV,2022,"","","",20.0,27.0,22.0,Auto,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13045,45,1,385,29,F-PACE P400 MHEV,2022,"","","",19.0,26.0,22.0,Auto,SI,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13073,57,9,275,29,Grand Cherokee 4xe,2022,"","",56.0,23.0,24.0,23.0,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,470,Blended,"",4WD
12866,45,9,275,29,Wagoneer 4x2,2022,"","","",16.0,22.0,18.0,Auto,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",RWD
12867,45,9,275,29,Wagoneer 4x4,2022,"","","",15.0,20.0,17.0,Auto,SI,5.7L,8,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
13028,45,9,275,29,Wrangler 2dr 4x4,2022,"","","",20.0,24.0,21.0,Auto,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
13029,45,9,275,29,Wrangler 4dr 4x4,2022,"","","",19.0,24.0,21.0,Auto,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
13038,57,9,275,29,Wrangler 4dr 4xe,2022,"","",49.0,20.0,20.0,20.0,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,370,Blended,"",4WD
13008,41,1,361,27,EV6 AWD (Long Range) ,2022,116.0,94.0,105.0,"","","",Auto,e-motor,74 kW and 165 kW electric motors,"","74 kW and 165 kW electric motors;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,274,"","","",AWD
13006,41,1,361,27,EV6 RWD,2022,136.0,100.0,117.0,"","","",Auto,e-motor,125 kW electric motor,"","125 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,232,"","","",RWD
13007,41,1,361,27,EV6 RWD (Long Range) ,2022,134.0,101.0,117.0,"","","",Auto,e-motor,168 kW electric motor,"","168 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,310,"","","",RWD
12818,45,9,361,27,Niro,2022,"","","",51.0,46.0,49.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12880,41,1,361,27,Niro Electric,2022,123.0,102.0,112.0,"","","",Auto,e-motor,150 kW electric motor,"","150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,239,"","","",FWD
12819,45,9,361,27,Niro FE,2022,"","","",53.0,48.0,50.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12835,57,9,361,27,Niro Plug-in Hybrid,2022,"","",105.0,48.0,44.0,46.0,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,560,Blended,"",FWD
12820,45,9,361,27,Niro Touring,2022,"","","",46.0,40.0,43.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12900,45,9,361,29,Sorento Hybrid AWD,2022,"","","",36.0,33.0,35.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12821,45,9,361,29,Sorento Hybrid FWD,2022,"","","",39.0,35.0,37.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12889,57,9,361,29,Sorento Plug-in Hybrid,2022,"","",79.0,35.0,33.0,34.0,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,460,Blended,"",AWD
12823,45,9,387,29,Defender 110 MHEV,2022,"","","",17.0,22.0,19.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12822,45,9,387,29,Defender 90 MHEV,2022,"","","",17.0,22.0,19.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",4WD
12824,45,1,387,29,Discovery MHEV,2022,"","","",18.0,24.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",AWD
13082,45,1,387,29,New Range Rover P360 LWB MHEV,2022,"","","",18.0,26.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13081,45,1,387,29,New Range Rover P360 MHEV,2022,"","","",18.0,26.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13084,45,1,387,29,New Range Rover P400 LWB MHEV,2022,"","","",18.0,26.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13083,45,1,387,29,New Range Rover P400 MHEV,2022,"","","",18.0,26.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12901,45,1,387,29,Range Rover Evoque MHEV,2022,"","","",21.0,26.0,23.0,Auto,SI,2.0L,4,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12868,45,1,387,29,Range Rover P360 MHEV,2022,"","","",18.0,23.0,20.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12869,45,1,387,29,Range Rover P400 MHEV,2022,"","","",18.0,23.0,20.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12825,45,1,387,29,Range Rover Sport P360 MHEV,2022,"","","",19.0,24.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12826,45,1,387,29,Range Rover Sport P400 MHEV,2022,"","","",19.0,24.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12836,57,9,387,29,Range Rover Sport PHEV,2022,"","",42.0,18.0,21.0,19.0,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,480,Blended,"",4WD
13030,45,1,387,29,Range Rover Velar P340 MHEV,2022,"","","",20.0,26.0,22.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
13031,45,1,387,29,Range Rover Velar P400 MHEV,2022,"","","",19.0,25.0,21.0,Auto,SI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",4WD
12902,45,9,243,27,ES 300h,2022,"","","",43.0,44.0,44.0,Auto,SI,2.5L,4,2.5L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",FWD
12946,45,9,243,27,LC 500h,2022,"","","",26.0,34.0,29.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",RWD
12983,45,9,243,27,LS 500h AWD,2022,"","","",22.0,29.0,25.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12931,45,9,243,29,NX 350h AWD,2022,"","","",41.0,37.0,39.0,Auto,SI,2.5L,4,2.5L I4,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
13039,57,1,243,29,NX 450+ AWD,2022,"","",84.0,38.0,33.0,36.0,Auto,SI,2.5L,4,"2.5L I4;
40kW and 134kW electric motors;",Lexus,"",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,37,550,Blended,"",AWD
12887,45,9,243,29,RX 450h AWD,2022,"","","",31.0,28.0,30.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12844,45,9,243,29,RX 450h L AWD,2022,"","","",29.0,28.0,29.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12905,45,1,243,27,UX 250h,2022,"","","",43.0,41.0,42.0,Auto,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",FWD
12906,45,1,243,27,UX 250h AWD,2022,"","","",41.0,38.0,39.0,Auto,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",AWD
12903,57,"",227,29,Aviator AWD PHEV,2022,"","",56.0,22.0,25.0,23.0,Auto,SI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,"",21,460,Blended,"",AWD
13040,57,"",227,29,Corsair AWD PHEV,2022,"","",78.0,34.0,32.0,33.0,Auto,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,"",28,430,Blended,"",Part-Time 4WD
12894,41,1,469,27,"Air Dream P AWD w/19"" wheels",2022,117.0,114.0,116.0,"","","",Auto,e-motor,370kW and 459kW electric motors,"","370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,471,"","","",AWD
12895,41,1,469,27,"Air Dream P AWD w/21"" wheels",2022,110.0,111.0,111.0,"","","",Auto,e-motor,370kW and 459kW electric motors,"","370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,451,"","","",AWD
12896,41,1,469,27,"Air Dream R AWD w/19"" wheels",2022,126.0,125.0,125.0,"","","",Auto,e-motor,198kW and 498kW electric motors,"","198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,520,"","","",AWD
12897,41,1,469,27,"Air Dream R AWD w/21"" wheels",2022,115.0,117.0,116.0,"","","",Auto,e-motor,198kW and 498kW electric motors,"","198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,481,"","","",AWD
12898,41,1,469,27,"Air G Touring AWD w/19"" wheels",2022,130.0,132.0,131.0,"","","",Auto,e-motor,178kW and 433kW electric motors,"","178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,516,"","","",AWD
12899,41,1,469,27,"Air G Touring AWD w/21"" wheels",2022,121.0,122.0,121.0,"","","",Auto,e-motor,178kW and 433kW electric motors,"","178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.","",Sedan/Wagon,ELEC,Electric,Dedicated,469,"","","",AWD
12957,41,"",229,27,MX-30,2022,98.0,85.0,92.0,"","","","",e-motor,81 kW electric motor,"","81 kW electric motor;
100 Ah battery",Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,"",100,"","","",FWD
12986,45,9,239,27,AMG E53 4MATIC+,2022,"","","",21.0,29.0,24.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12988,45,9,239,27,AMG E53 4MATIC+ (Convertible),2022,"","","",20.0,28.0,23.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12987,45,9,239,27,AMG E53 4MATIC+ (Coupe),2022,"","","",20.0,28.0,23.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12932,45,9,239,29,AMG GLE 53 4MATIC+,2022,"","","",18.0,22.0,19.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12989,45,9,239,29,AMG GLE 53 4MATIC+ (Coupe),2022,"","","",17.0,21.0,19.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
13103,45,9,239,29,AMG GLE 63 4MATIC+,2022,"","","",14.0,18.0,15.0,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
13102,45,9,239,29,AMG GLE 63 S 4MATIC+,2022,"","","",15.0,19.0,16.0,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
13101,45,9,239,29,AMG GLE 63 S 4MATIC+ (coupe),2022,"","","",15.0,19.0,16.0,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12984,45,9,239,27,AMG GT 43 4MATIC+,2022,"","","",19.0,25.0,21.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
12985,45,9,239,27,AMG GT 53 4MATIC+,2022,"","","",19.0,25.0,21.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",AWD
